student_dim_id,sis_user_id,student_label,grade_level,attendance_category,course_id,course_name,course_track,section_id,section_label,teacher_id,teacher_label,boy_assignment_label,eoy_assignment_label,assignment_01_score,assignment_02_score,observed_growth_delta,modeled_assignment_02_growth_delta,posterior_readiness_after_assignment_02,assignment_02_generation_mode,academic_profile_status
1790,SYN-SIS-000477,Synthetic Student 477,12,at_risk,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,Assignment 14,49.93,57.6,7.670000000000002,7.67,56.6211,school_year_growth_from_latent_readiness,updated_assignment_14
1791,SYN-SIS-000478,Synthetic Student 478,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-020,AP Calculus AB - Synthetic Section 07-20,TCH-005,Teacher 05,Assignment 13,Assignment 14,38.08,45.33,7.25,7.25,44.8233,school_year_growth_from_latent_readiness,updated_assignment_14
1793,SYN-SIS-000480,Synthetic Student 480,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,49.04,52.54,3.5,3.5,52.1031,school_year_growth_from_latent_readiness,updated_assignment_14
1794,SYN-SIS-000481,Synthetic Student 481,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,41.1,48.23,7.1299999999999955,7.13,47.5275,school_year_growth_from_latent_readiness,updated_assignment_14
1795,SYN-SIS-000482,Synthetic Student 482,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-018,AP Calculus AB - Synthetic Section 07-18,TCH-005,Teacher 05,Assignment 13,Assignment 14,73.73,73.14,-0.5900000000000034,-0.59,72.7262,school_year_growth_from_latent_readiness,updated_assignment_14
1797,SYN-SIS-000484,Synthetic Student 484,12,high,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-021,AP Calculus AB - Synthetic Section 07-21,TCH-005,Teacher 05,Assignment 13,Assignment 14,23.24,22.46,-0.7799999999999976,-0.78,23.5909,school_year_growth_from_latent_readiness,updated_assignment_14
1798,SYN-SIS-000485,Synthetic Student 485,12,normal,MATH-AP-CALC-AB,AP Calculus AB,ap,Y06-SEC-021,AP Calculus AB - Synthetic Section 07-21,TCH-005,Teacher 05,Assignment 13,Assignment 14,46.21,51.05,4.839999999999996,4.84,50.5835,school_year_growth_from_latent_readiness,updated_assignment_14
862,SYN-SIS-000001,Synthetic Student 001,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,TCH-005,Teacher 05,Assignment 07,Assignment 08,52.22,60.69,8.469999999999999,8.47,59.5322,school_year_growth_from_latent_readiness,updated_assignment_08
292,SYN-SIS-000006,Synthetic Student 006,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,56.63,57.36,0.7299999999999969,0.73,57.2487,school_year_growth_from_latent_readiness,updated_assignment_04
294,SYN-SIS-000009,Synthetic Student 009,12,at_risk,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,83.53,79.54,-3.989999999999995,-3.99,78.9718,school_year_growth_from_latent_readiness,updated_assignment_04
299,SYN-SIS-000015,Synthetic Student 015,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,AP Calculus BC - Synthetic Section 02-22,TCH-005,Teacher 05,Assignment 03,Assignment 04,41.6,48.41,6.809999999999995,6.81,47.8755,school_year_growth_from_latent_readiness,updated_assignment_04
305,SYN-SIS-000021,Synthetic Student 021,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,90.12,91.97,1.8499999999999943,1.85,90.8198,school_year_growth_from_latent_readiness,updated_assignment_04
24,SYN-SIS-000024,Synthetic Student 024,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,AP Calculus BC - Synthetic Section 01-25,TCH-005,Teacher 05,Assignment 01,Assignment 02,59.22,68.87,9.650000000000006,9.65,67.2486,school_year_growth_from_latent_readiness,updated_assignment_02
869,SYN-SIS-000025,Synthetic Student 025,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,TCH-005,Teacher 05,Assignment 07,Assignment 08,77.47,82.71,5.239999999999995,5.24,81.4119,school_year_growth_from_latent_readiness,updated_assignment_08
590,SYN-SIS-000028,Synthetic Student 028,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-022,AP Calculus BC - Synthetic Section 03-22,TCH-005,Teacher 05,Assignment 05,Assignment 06,58.4,62.61,4.210000000000001,4.21,61.9262,school_year_growth_from_latent_readiness,updated_assignment_06
871,SYN-SIS-000031,Synthetic Student 031,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,TCH-005,Teacher 05,Assignment 07,Assignment 08,74.81,78.65,3.8400000000000034,3.84,77.6039,school_year_growth_from_latent_readiness,updated_assignment_08
872,SYN-SIS-000032,Synthetic Student 032,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,TCH-005,Teacher 05,Assignment 07,Assignment 08,85.29,79.04,-6.25,-6.25,79.2224,school_year_growth_from_latent_readiness,updated_assignment_08
34,SYN-SIS-000034,Synthetic Student 034,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,AP Calculus BC - Synthetic Section 01-25,TCH-005,Teacher 05,Assignment 01,Assignment 02,100.0,100.0,0.0,0.0,98.0922,school_year_growth_from_latent_readiness,updated_assignment_02
319,SYN-SIS-000038,Synthetic Student 038,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,69.46,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
40,SYN-SIS-000040,Synthetic Student 040,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-026,AP Calculus BC - Synthetic Section 01-26,TCH-005,Teacher 05,Assignment 01,Assignment 02,81.53,86.66,5.1299999999999955,5.13,84.7641,school_year_growth_from_latent_readiness,updated_assignment_02
875,SYN-SIS-000045,Synthetic Student 045,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,TCH-005,Teacher 05,Assignment 07,Assignment 08,58.14,64.37,6.230000000000004,6.23,63.3562,school_year_growth_from_latent_readiness,updated_assignment_08
48,SYN-SIS-000048,Synthetic Student 048,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-026,AP Calculus BC - Synthetic Section 01-26,TCH-005,Teacher 05,Assignment 01,Assignment 02,45.74,55.24,9.5,9.5,54.2315,school_year_growth_from_latent_readiness,updated_assignment_02
881,SYN-SIS-000055,Synthetic Student 055,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,TCH-005,Teacher 05,Assignment 07,Assignment 08,77.69,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
56,SYN-SIS-000056,Synthetic Student 056,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-026,AP Calculus BC - Synthetic Section 01-26,TCH-005,Teacher 05,Assignment 01,Assignment 02,54.26,62.31,8.050000000000004,8.05,61.1539,school_year_growth_from_latent_readiness,updated_assignment_02
343,SYN-SIS-000068,Synthetic Student 068,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,72.14,73.06,0.9200000000000017,0.92,72.5115,school_year_growth_from_latent_readiness,updated_assignment_04
617,SYN-SIS-000073,Synthetic Student 073,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-023,AP Calculus BC - Synthetic Section 03-23,TCH-005,Teacher 05,Assignment 05,Assignment 06,60.93,65.14,4.210000000000001,4.21,64.4375,school_year_growth_from_latent_readiness,updated_assignment_06
349,SYN-SIS-000075,Synthetic Student 075,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,86.76,86.23,-0.5300000000000011,-0.53,85.4891,school_year_growth_from_latent_readiness,updated_assignment_04
351,SYN-SIS-000077,Synthetic Student 077,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,AP Calculus BC - Synthetic Section 02-22,TCH-005,Teacher 05,Assignment 03,Assignment 04,0.0,30.23,,2.19,31.0934,school_year_growth_from_latent_readiness,updated_assignment_04
619,SYN-SIS-000078,Synthetic Student 078,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-022,AP Calculus BC - Synthetic Section 03-22,TCH-005,Teacher 05,Assignment 05,Assignment 06,42.71,46.32,3.6099999999999994,3.61,46.1319,school_year_growth_from_latent_readiness,updated_assignment_06
621,SYN-SIS-000080,Synthetic Student 080,12,at_risk,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-023,AP Calculus BC - Synthetic Section 03-23,TCH-005,Teacher 05,Assignment 05,Assignment 06,35.1,45.7,10.600000000000001,10.6,44.6434,school_year_growth_from_latent_readiness,updated_assignment_06
356,SYN-SIS-000082,Synthetic Student 082,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,AP Calculus BC - Synthetic Section 02-22,TCH-005,Teacher 05,Assignment 03,Assignment 04,52.36,60.61,8.25,8.25,59.4452,school_year_growth_from_latent_readiness,updated_assignment_04
891,SYN-SIS-000092,Synthetic Student 092,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,TCH-005,Teacher 05,Assignment 07,Assignment 08,64.19,78.4,14.210000000000008,14.21,76.08,school_year_growth_from_latent_readiness,updated_assignment_08
103,SYN-SIS-000103,Synthetic Student 103,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,AP Calculus BC - Synthetic Section 01-25,TCH-005,Teacher 05,Assignment 01,Assignment 02,62.44,73.6,11.159999999999997,11.16,71.6035,school_year_growth_from_latent_readiness,updated_assignment_02
372,SYN-SIS-000107,Synthetic Student 107,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,32.91,41.55,8.64,8.64,40.8108,school_year_growth_from_latent_readiness,updated_assignment_04
895,SYN-SIS-000112,Synthetic Student 112,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,TCH-005,Teacher 05,Assignment 07,Assignment 08,26.44,28.57,2.129999999999999,2.13,28.9829,school_year_growth_from_latent_readiness,updated_assignment_08
117,SYN-SIS-000117,Synthetic Student 117,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-026,AP Calculus BC - Synthetic Section 01-26,TCH-005,Teacher 05,Assignment 01,Assignment 02,58.68,62.65,3.969999999999999,3.97,61.9336,school_year_growth_from_latent_readiness,updated_assignment_02
118,SYN-SIS-000118,Synthetic Student 118,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-026,AP Calculus BC - Synthetic Section 01-26,TCH-005,Teacher 05,Assignment 01,Assignment 02,97.17,99.43,2.260000000000005,2.26,97.2953,school_year_growth_from_latent_readiness,updated_assignment_02
647,SYN-SIS-000123,Synthetic Student 123,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-023,AP Calculus BC - Synthetic Section 03-23,TCH-005,Teacher 05,Assignment 05,Assignment 06,75.64,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
901,SYN-SIS-000127,Synthetic Student 127,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,TCH-005,Teacher 05,Assignment 07,Assignment 08,38.19,49.5,11.310000000000002,11.31,48.3204,school_year_growth_from_latent_readiness,updated_assignment_08
129,SYN-SIS-000129,Synthetic Student 129,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-026,AP Calculus BC - Synthetic Section 01-26,TCH-005,Teacher 05,Assignment 01,Assignment 02,52.41,56.42,4.010000000000005,4.01,55.9717,school_year_growth_from_latent_readiness,updated_assignment_02
131,SYN-SIS-000131,Synthetic Student 131,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,AP Calculus BC - Synthetic Section 01-25,TCH-005,Teacher 05,Assignment 01,Assignment 02,43.6,54.72,11.119999999999997,11.12,53.5538,school_year_growth_from_latent_readiness,updated_assignment_02
651,SYN-SIS-000132,Synthetic Student 132,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-023,AP Calculus BC - Synthetic Section 03-23,TCH-005,Teacher 05,Assignment 05,Assignment 06,67.02,75.32,8.299999999999997,8.3,73.7859,school_year_growth_from_latent_readiness,updated_assignment_06
396,SYN-SIS-000139,Synthetic Student 139,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,AP Calculus BC - Synthetic Section 02-22,TCH-005,Teacher 05,Assignment 03,Assignment 04,42.62,44.92,2.3000000000000043,2.3,44.971,school_year_growth_from_latent_readiness,updated_assignment_04
904,SYN-SIS-000146,Synthetic Student 146,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,TCH-005,Teacher 05,Assignment 07,Assignment 08,85.63,87.23,1.6000000000000085,1.6,86.1478,school_year_growth_from_latent_readiness,updated_assignment_08
402,SYN-SIS-000147,Synthetic Student 147,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,AP Calculus BC - Synthetic Section 02-22,TCH-005,Teacher 05,Assignment 03,Assignment 04,63.32,65.72,2.3999999999999986,2.4,65.0443,school_year_growth_from_latent_readiness,updated_assignment_04
662,SYN-SIS-000152,Synthetic Student 152,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-022,AP Calculus BC - Synthetic Section 03-22,TCH-005,Teacher 05,Assignment 05,Assignment 06,74.16,85.61,11.450000000000003,11.45,83.3063,school_year_growth_from_latent_readiness,updated_assignment_06
153,SYN-SIS-000153,Synthetic Student 153,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,AP Calculus BC - Synthetic Section 01-25,TCH-005,Teacher 05,Assignment 01,Assignment 02,39.52,44.1,4.579999999999998,4.58,44.1271,school_year_growth_from_latent_readiness,updated_assignment_02
412,SYN-SIS-000158,Synthetic Student 158,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,AP Calculus BC - Synthetic Section 02-22,TCH-005,Teacher 05,Assignment 03,Assignment 04,0.0,94.59,,4.56,92.8951,school_year_growth_from_latent_readiness,updated_assignment_04
910,SYN-SIS-000160,Synthetic Student 160,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,TCH-005,Teacher 05,Assignment 07,Assignment 08,41.37,49.23,7.859999999999999,7.86,48.4774,school_year_growth_from_latent_readiness,updated_assignment_08
912,SYN-SIS-000167,Synthetic Student 167,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,TCH-005,Teacher 05,Assignment 07,Assignment 08,86.6,84.08,-2.519999999999996,-2.52,83.6169,school_year_growth_from_latent_readiness,updated_assignment_08
168,SYN-SIS-000168,Synthetic Student 168,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,AP Calculus BC - Synthetic Section 01-25,TCH-005,Teacher 05,Assignment 01,Assignment 02,64.78,68.58,3.799999999999997,3.8,67.6232,school_year_growth_from_latent_readiness,updated_assignment_02
169,SYN-SIS-000169,Synthetic Student 169,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,AP Calculus BC - Synthetic Section 01-25,TCH-005,Teacher 05,Assignment 01,Assignment 02,98.84,97.2,-1.6400000000000006,-1.64,95.5974,school_year_growth_from_latent_readiness,updated_assignment_02
916,SYN-SIS-000173,Synthetic Student 173,12,at_risk,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,TCH-005,Teacher 05,Assignment 07,Assignment 08,40.54,45.88,5.340000000000003,5.34,45.6078,school_year_growth_from_latent_readiness,updated_assignment_08
425,SYN-SIS-000175,Synthetic Student 175,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,49.02,50.55,1.529999999999994,1.53,50.4784,school_year_growth_from_latent_readiness,updated_assignment_04
677,SYN-SIS-000176,Synthetic Student 176,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-022,AP Calculus BC - Synthetic Section 03-22,TCH-005,Teacher 05,Assignment 05,Assignment 06,27.87,41.99,14.120000000000001,14.12,40.6464,school_year_growth_from_latent_readiness,updated_assignment_06
433,SYN-SIS-000185,Synthetic Student 185,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,AP Calculus BC - Synthetic Section 02-22,TCH-005,Teacher 05,Assignment 03,Assignment 04,49.77,61.95,12.18,12.18,60.2503,school_year_growth_from_latent_readiness,updated_assignment_04
190,SYN-SIS-000190,Synthetic Student 190,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,AP Calculus BC - Synthetic Section 01-25,TCH-005,Teacher 05,Assignment 01,Assignment 02,16.94,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
921,SYN-SIS-000193,Synthetic Student 193,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,TCH-005,Teacher 05,Assignment 07,Assignment 08,79.76,79.6,-0.1600000000000108,-0.16,78.9536,school_year_growth_from_latent_readiness,updated_assignment_08
923,SYN-SIS-000196,Synthetic Student 196,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,TCH-005,Teacher 05,Assignment 07,Assignment 08,22.12,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
689,SYN-SIS-000197,Synthetic Student 197,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-022,AP Calculus BC - Synthetic Section 03-22,TCH-005,Teacher 05,Assignment 05,Assignment 06,50.69,57.06,6.3700000000000045,6.37,56.2202,school_year_growth_from_latent_readiness,updated_assignment_06
927,SYN-SIS-000206,Synthetic Student 206,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,TCH-005,Teacher 05,Assignment 07,Assignment 08,80.66,82.91,2.25,2.25,81.9172,school_year_growth_from_latent_readiness,updated_assignment_08
207,SYN-SIS-000207,Synthetic Student 207,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-026,AP Calculus BC - Synthetic Section 01-26,TCH-005,Teacher 05,Assignment 01,Assignment 02,58.12,57.67,-0.44999999999999574,-0.45,57.664,school_year_growth_from_latent_readiness,updated_assignment_02
453,SYN-SIS-000210,Synthetic Student 210,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,77.86,79.89,2.030000000000001,2.03,78.9305,school_year_growth_from_latent_readiness,updated_assignment_04
217,SYN-SIS-000217,Synthetic Student 217,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-026,AP Calculus BC - Synthetic Section 01-26,TCH-005,Teacher 05,Assignment 01,Assignment 02,89.74,95.12,5.38000000000001,5.38,92.8262,school_year_growth_from_latent_readiness,updated_assignment_02
464,SYN-SIS-000223,Synthetic Student 223,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,22.22,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
224,SYN-SIS-000224,Synthetic Student 224,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,AP Calculus BC - Synthetic Section 01-25,TCH-005,Teacher 05,Assignment 01,Assignment 02,34.04,41.2,7.160000000000004,7.16,41.0664,school_year_growth_from_latent_readiness,updated_assignment_02
466,SYN-SIS-000226,Synthetic Student 226,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-022,AP Calculus BC - Synthetic Section 02-22,TCH-005,Teacher 05,Assignment 03,Assignment 04,35.32,46.4,11.079999999999998,11.08,45.2299,school_year_growth_from_latent_readiness,updated_assignment_04
467,SYN-SIS-000227,Synthetic Student 227,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,94.86,100.0,5.140000000000001,5.14,98.189,school_year_growth_from_latent_readiness,updated_assignment_04
936,SYN-SIS-000236,Synthetic Student 236,12,normal,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,TCH-005,Teacher 05,Assignment 07,Assignment 08,59.8,58.25,-1.5499999999999972,-1.55,58.3002,school_year_growth_from_latent_readiness,updated_assignment_08
712,SYN-SIS-000240,Synthetic Student 240,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-023,AP Calculus BC - Synthetic Section 03-23,TCH-005,Teacher 05,Assignment 05,Assignment 06,40.11,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
483,SYN-SIS-000247,Synthetic Student 247,12,at_risk,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,AP Calculus BC - Synthetic Section 02-23,TCH-005,Teacher 05,Assignment 03,Assignment 04,0.0,46.86,,-0.4,47.133,school_year_growth_from_latent_readiness,updated_assignment_04
938,SYN-SIS-000251,Synthetic Student 251,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,TCH-005,Teacher 05,Assignment 07,Assignment 08,62.35,72.98,10.630000000000003,10.63,71.3559,school_year_growth_from_latent_readiness,updated_assignment_08
252,SYN-SIS-000252,Synthetic Student 252,12,high,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,AP Calculus BC - Synthetic Section 01-25,TCH-005,Teacher 05,Assignment 01,Assignment 02,79.59,86.05,6.459999999999994,6.46,84.0326,school_year_growth_from_latent_readiness,updated_assignment_02
